date,2%,10%,30%,50%,70%,90%,100%
22/05/2017,352.1000061,395.7999878,417.6000061,442.7999878,463.6000061,484.3999939,536.5999756
23/05/2017,351,392.3999939,416.7999878,441.6000061,466.6000061,497.7999878,538.7999878
24/05/2017,346.6000061,378,413,434,455,482.3999939,522.2000122
25/05/2017,350,387.3999939,413.2000122,439.8999939,461,483.7999878,545.5999756
26/05/2017,364.7999878,400.3999939,432,454.2000122,476,502.3999939,545.2000122
27/05/2017,366.6000061,401,433.3999939,457.3999939,478.7999878,502.3999939,533.7999878
28/05/2017,368,400.7999878,433,457.2000122,478.6000061,502.3999939,533.4000244
29/05/2017,365,397.2000122,428.2000122,451.6000061,473.3999939,497.3999939,527.4000244
30/05/2017,363.7999878,399,430.6000061,453,475,501.6000061,542.7999878
31/05/2017,366.2000122,402,433.6000061,456.6000061,478,504.2000122,543.7999878
01/06/2017,368,397,427.2000122,450,471.2000122,494.3999939,524.2000122
02/06/2017,367,400.6000061,431,457.1000061,476.2999878,499.7999878,532
03/06/2017,365,398,422,450.5,477,501.5,540.5
04/06/2017,368.6000061,394.3999939,422.7999878,444.6000061,466.2000122,489,520.7999878
05/06/2017,353.6000061,393.7999878,424.6000061,446.3999939,467.6000061,493.7999878,534.7999878
06/06/2017,363.2000122,390.3999939,417.3999939,438.2000122,459.7999878,484.2000122,517.4000244
07/06/2017,365,390.3999939,418,439,460.6000061,484.6000061,518.2000122
08/06/2017,351.7999878,392.6000061,423.7999878,445.7999878,467.3999939,494,534.2000122
09/06/2017,363,388.2000122,417.3999939,439.2000122,461.2000122,485.2000122,519.5999756
10/06/2017,356.2000122,388.2000122,418.3999939,439.3999939,460.3999939,486.7999878,525.2000122
11/06/2017,358.6000061,393.6000061,425.7999878,449.2000122,472.3999939,500,538.2000122
12/06/2017,361.7999878,387.2000122,418.3999939,442.7999878,468,495,532
13/06/2017,354,391.2000122,425.6000061,451,470,496.2000122,536.2000122
14/06/2017,355.3999939,394.2000122,427.3999939,451.7999878,475.6000061,494.2000122,539.4000244
